125169	551
125206	591
125219	537
125769	577
126058	569
126092	531
126604	542
126646	530
126705	556
128698	537
128941	583
129054	536
129355	577
129357	571
129360	593
129409	556
129431	544
129941	561
130034	581
130414	564
130451	559
130820	554
131184	573
131264	547
131472	554
131513	583
131643	594
131673	546
131696	551
132116	560
132284	553
132555	574
132605	529
133473	580
133676	581
133751	547
134829	570
135105	585
135141	561
135763	562
136249	566
136257	559
136455	576
136807	578
136827	584
136846	568
137357	584
137362	595
137500	596
138010	528
138086	573
138575	578
138669	554
138729	530
138980	536
139937	563
140034	536
140162	548
140971	585
141080	539
141325	542
141446	559
141603	585
141899	558
141921	592
142279	590
142522	595
142761	579
143127	575
144125	580
144737	542
145082	596
145280	560
146200	546
146353	563
146358	556
146386	570
146395	542
146434	547
146601	567
146608	585
146708	593
147512	594
147631	579
147645	598
147734	559
147755	561
147787	575
147807	566
148151	560
148183	544
148434	557
148606	557
148775	584
149031	569
149042	540
149226	549
149297	599
149494	529
149970	582
151344	564
151484	587
151539	575
151926	554
151948	537
152075	545
152285	539
152659	580
153477	550
153907	545
154203	592
154214	577
154271	598
154720	582
154790	529
154908	528
154959	549
155112	551
155115	554
155140	538
155423	587
155885	590
156078	589
156246	596
156381	560
156518	536
157179	533
157455	548
158244	596
158286	553
158421	578
158594	580
158718	565
158748	550
158774	557
158969	554
159196	564
159538	582
159574	589
159578	594
159768	589
159862	564
160009	530
160612	571
160623	533
160659	567
160732	578
160760	600
161791	585
162179	578
162233	589
162994	595
163094	592
163342	597
163664	547
163721	559
163874	536
163910	528
164288	591
164800	582
164882	572
165013	543
165068	595
165175	589
165485	579
165524	533
165739	598
165838	573
165953	551
166031	565
166289	587
166501	535
166897	559
166963	570
166965	579
166977	590
167347	547
167956	566
168194	555
168318	587
169053	538
169126	574
169251	584
169471	593
169478	550
169489	553
169548	559
169936	585
170499	534
171039	591
171465	547
171529	546
171610	598
172000	593
172229	596
172300	572
172542	540
172759	542
172805	546
172886	599
173260	591
173887	597
174230	529
174633	548
175025	533
175029	540
175184	534
175434	556
175503	558
175528	541
175745	594
175798	566
175842	557
176135	571
176283	534
177089	591
177615	547
177892	578
178131	594
178299	590
178312	539
178388	552
178623	532
178684	538
179580	532
179776	558
180090	558
180221	568
180325	599
180368	578
180604	586
180699	570
180902	596
181328	538
181558	572
181816	542
181857	565
182179	556
182620	590
182650	538
182677	572
182794	589
182948	596
182989	577
182996	568
183121	592
183221	562
183245	586
183492	577
183959	554
183962	570
184125	573
184271	553
184362	585
184514	575
185900	530
186343	596
186438	598
186565	564
186626	533
186704	557
186732	588
186762	546
186874	551
187041	551
187101	528
187566	532
187751	566
188233	543
188298	542
188415	576
188760	556
189005	564
189312	560
189725	587
190482	583
190565	557
190603	570
190679	546
191126	566
191545	599
191594	569
191778	536
191823	579
192700	532
192908	566
193010	537
193387	571
193790	561
194219	560
194260	567
194825	589
194845	596
195013	567
195728	590
195881	539
196090	530
196171	584
196208	546
196311	540
196541	543
196710	529
196984	572
197282	539
198002	559
198094	545
198434	591
198638	568
198718	563
198954	599
199272	595
199369	568
199431	534
199559	586
200001	560
200153	570
200192	541
200678	531
201153	528
201242	553
201632	542
202215	570
203006	575
203091	539
203133	574
203206	558
203572	588
203577	576
203810	582
203929	552
203936	533
204049	545
204177	558
204183	560
204249	566
204291	537
204318	576
204805	553
204920	537
205005	552
205094	570
205837	573
205959	539
205982	593
206024	585
206308	530
206857	594
206907	597
207574	557
207809	561
208229	548
208274	599
208508	542
208779	533
208871	557
209339	528
209646	597
210661	568
210834	529
210861	546
211381	592
211871	589
211951	584
212022	574
212647	574
212668	556
212806	563
213057	551
213452	528
213569	574
213845	535
214018	529
214247	599
214401	556
214490	562
215104	538
215273	538
215730	544
216182	587
216273	561
216467	557
216484	541
216760	538
216779	541
216989	544
217534	540
217736	546
217838	588
218132	580
218429	534
218543	585
218648	546
218815	552
219336	558
219710	564
219832	570
219970	529
220203	542
220223	579
220296	549
220867	579
221498	590
221852	564
222022	553
222106	538
222276	598
222606	558
222690	568
223035	580
223100	555
223373	577
223635	539
224250	562
224706	537
224880	574
225093	599
225116	567
225901	595
225902	571
226548	587
226561	591
226577	553
226691	549
226751	552
227171	551
227644	560
228092	600
228300	559
228381	559
228584	584
228896	578
229365	588
229518	550
229570	545
229833	595
229971	585
230010	544
231131	589
231821	541
232047	576
232497	595
232521	575
232922	564
233185	548
233289	577
233811	571
234634	528
234680	548
234733	568
235095	554
235208	567
235381	565
235397	583
235665	591
236807	528
237092	599
237107	534
237861	582
238439	537
239229	563
239277	551
239706	555
241737	540
241805	535
241826	572
242428	586
242451	597
242797	544
243012	539
243351	540
243499	547
243573	537
243727	589
243743	532
243963	560
244644	578
244751	588
245047	595
245382	583
245404	588
245967	556
246077	553
246117	590
246637	569
247023	548
247963	569
248075	578
248206	542
248272	538
248728	531
249112	594
249339	570
249474	586
249637	592
249701	565
249793	566
249960	582
250149	596
250988	559
251292	538
252114	532
252526	574
252541	582
253028	581
253158	531
253166	532
253168	548
253907	558
254490	560
254508	560
254535	529
254656	534
254987	529
255085	580
255160	542
255324	558
255594	581
256327	584
256908	564
257029	542
257083	577
257257	556
257294	590
257300	538
257382	561
257431	546
257490	595
257567	558
258937	593
259581	541
259638	591
259720	577
260074	536
260273	594
260366	595
260442	552
260719	534
261542	546
262204	583
262236	541
262372	548
262559	562
262621	543
263393	596
263763	540
265024	553
265156	558
265279	566
265808	574
266034	578
266364	596
266453	591
266900	560
266946	589
267027	568
267219	534
267914	570
268064	583
268158	570
268254	536
268334	581
268406	528
268580	596
268855	580
269368	573
269485	537
269739	593
269808	534
270602	586
271461	533
272026	550
272281	578
272699	598
273490	569
273503	580
273648	544
273693	568
273884	556
274070	579
274149	564
274371	538
274632	575
274893	555
274979	590
275497	534
275630	575
275694	546
275851	574
275869	568
276154	551
276380	573
276715	540
276966	538
277434	543
277487	562
277601	541
277633	593
277768	600
277858	585
278047	548
278136	578
278938	544
279070	563
279095	587
279309	575
279635	576
279996	570
280113	561
280176	583
280191	538
280433	577
280795	591
280962	547
281016	584
281143	558
281340	586
281666	584
282337	542
282640	532
282877	535
282882	538
283067	530
283163	554
283209	548
283280	590
283444	559
283552	545
283697	542
284080	591
284143	556
284272	564
284560	579
285275	571
285424	561
285948	566
285961	583
285971	579
286048	594
286856	558
286886	539
288443	562
288883	536
289006	571
289437	587
289852	599
291084	530
291202	582
291257	583
291453	567
291747	529
291816	562
292203	588
292679	531
292691	573
293235	530
293298	531
293502	535
293565	557
293571	578
293723	528
294741	528
294943	584
294973	564
295159	598
295399	592
296024	594
296061	565
296345	599
296643	530
296659	561
296845	590
296989	559
297246	579
297508	538
297718	589
297743	569
298134	553
298193	572
298263	572
298408	587
298552	540
298602	555
298716	581
299438	577
299476	585
300908	565
300981	539
301874	539
302164	577
302544	533
303006	570
303095	548
303657	547
304535	589
304566	537
304615	535
305283	585
305378	587
305430	552
305574	580
305792	582
306004	534
306009	594
306382	584
307523	533
307651	540
307917	599
308054	598
308485	570
308631	573
308752	562
308757	562
308820	533
309258	582
309324	581
309657	584
310078	565
310204	571
311080	545
311179	566
311209	576
311989	536
312177	540
312188	545
312536	561
312844	556
312867	573
313057	578
313321	540
313594	570
314018	594
314029	555
314083	589
314759	582
314903	555
315150	578
315541	533
315798	581
316748	529
316857	551
317335	575
317496	562
317725	535
317908	571
317912	542
317978	557
318171	561
318504	543
318972	532
319001	571
319193	545
319243	567
319258	536
319443	577
319818	557
319985	580
320097	528
320648	530
320652	556
321111	531
321180	584
321404	585
321525	537
322058	553
322218	533
322287	554
322302	587
322642	570
323086	546
323611	577
323651	533
323682	539
323835	597
323883	552
323935	558
324125	566
324541	537
324599	547
325158	580
325496	583
325508	594
325617	600
325759	568
326401	591
326413	551
327061	541
327458	562
327721	546
327808	547
327852	545
328382	553
328386	582
328950	565
329822	570
330172	581
330482	593
330569	593
330801	549
330894	570
331655	564
331716	547
331811	531
332231	536
333091	600
333273	539
333753	599
334222	581
334242	590
334286	590
334361	577
334365	528
334402	558
334701	565
334919	592
335032	563
335110	564
335326	542
335457	571
335840	544
335946	541
335994	559
336094	529
336100	536
336789	555
336842	556
336849	599
337026	557
337202	558
337545	531
338127	560
338194	587
338545	600
338682	541
338687	544
339252	594
339546	555
340224	586
340307	559
340350	544
340639	557
340687	534
341262	592
341630	529
341886	544
342727	540
343155	540
343376	565
343559	582
343581	568
344250	578
344464	530
344940	531
344955	592
345028	572
345365	570
346326	600
346450	534
346877	568
347112	537
347434	575
347455	551
347899	594
347917	588
348363	537
348506	537
348723	531
348820	556
348850	584
349722	583
349807	552
349833	550
349911	546
350021	564
350486	552
350547	593
350899	551
351005	585
351224	581
351290	588
351363	561
351406	567
351698	581
351774	553
351819	573
352061	578
352062	565
352373	565
352451	585
352846	569
353012	544
353128	555
353256	588
353435	550
353739	582
353792	531
353906	536
354466	588
354692	548
354879	544
354911	598
354983	596
355311	577
355319	530
355403	557
355496	552
355883	563
356212	532
356225	595
356544	560
356620	581
356731	528
357046	564
357443	528
357563	533
357846	534
357935	531
358301	545
358754	550
359090	530
359115	588
359195	540
359322	530
359497	532
360131	567
360481	561
361061	567
361073	565
361215	596
361450	590
361605	536
361617	580
361719	550
361921	590
362733	543
362940	589
363534	558
363711	557
363731	564
364464	558
364531	600
364736	566
364737	580
364980	554
365000	590
365602	585
365733	546
366274	528
366732	572
367913	562
368751	580
368960	555
368973	578
368977	574
369339	548
369350	537
369362	544
369463	591
369499	562
369516	559
369930	585
369976	575
370118	590
370218	547
370554	570
370754	588
370771	573
371158	569
372066	569
372454	576
372778	557
372888	545
373186	590
373793	534
373891	591
374008	573
374220	573
374422	553
375880	552
377530	566
377755	563
377803	534
378271	579
378420	576
378466	547
378800	533
379014	588
379544	552
379557	533
379738	579
379973	537
380488	578
380545	549
380693	584
380824	585
381122	569
381358	580
381427	540
381616	534
382293	589
382382	576
383132	550
383679	548
383781	543
384135	529
384496	556
384709	574
384742	558
384781	574
385367	589
385535	567
385754	533
386249	539
386910	533
386912	584
387050	572
387383	539
388195	590
388221	539
388435	558
389384	533
389400	583
389461	579
389496	559
389763	586
390127	533
390164	547
390598	565
390766	531
391438	597
392001	550
392096	563
392151	559
393530	564
393573	540
393664	566
393813	598
393925	534
394001	585
394275	534
394440	530
394840	540
395373	551
395380	534
395429	599
395846	537
396212	570
396368	597
396440	567
397407	580
397585	550
397600	562
397601	535
397608	547
397612	569
397637	532
397916	577
398112	548
398282	540
398853	539
398903	572
399133	562
399823	544
400591	591
400840	543
400923	531
401108	529
401383	553
401422	571
401545	589
401681	552
402234	589
402268	586
402437	556
402677	577
402735	561
403590	554
403766	597
403907	593
403918	568
403962	552
403981	591
404446	558
404491	574
404516	594
404535	561
404581	534
404815	559
405362	597
405373	567
405807	552
406981	533
407024	558
407452	592
407796	532
408117	564
408180	538
408242	591
408261	591
408291	587
408405	546
408576	576
409170	531
409267	569
409378	541
409385	530
409563	533
409850	555
410007	582
410078	534
410943	571
411025	544
411286	533
411414	542
411653	557
411792	551
412038	550
412209	579
412325	552
412935	544
413076	600
413239	545
414344	575
414345	596
414394	564
414449	573
414725	529
414975	551
415478	586
415813	593
415890	552
416044	536
416310	539
416543	579
417043	561
417263	535
417476	534
418008	596
418210	583
418370	571
419319	595
419373	599
420350	546
420620	573
420623	570
420739	548
420993	541
421486	565
421509	548
421579	599
422015	542
422206	590
422496	575
422500	584
422534	593
422562	534
422594	558
422753	573
423000	537
423605	539
424315	576
424678	531
424728	574
424791	540
424874	575
425093	528
425260	560
425541	574
425626	574
425786	575
425882	541
426098	562
426260	561
426295	564
427101	531
427132	580
427334	559
427369	567
427460	581
427928	531
428105	584
428189	558
428491	564
428557	569
429025	551
429221	534
429376	548
429616	544
430581	551
430595	554
430876	549
431725	566
431783	565
432404	563
432467	533
432529	562
432544	556
432633	554
433130	599
433173	534
433877	569
433879	574
433945	591
434075	562
434398	589
434799	590
434844	531
435826	575
436104	541
436160	555
436249	592
436276	577
436510	531
436636	556
436856	568
437286	541
437732	545
437881	584
437892	563
438359	568
438430	548
438487	570
438533	562
439011	576
439914	573
440050	541
440316	552
440590	532
440927	586
441079	544
441188	552
441872	528
442426	568
442447	557
442928	571
443560	580
443680	544
443969	558
443988	582
444116	543
444417	561
444790	542
445017	588
445028	580
445295	566
445404	534
445990	588
445991	556
446072	598
446433	542
447010	551
447190	562
447839	565
448181	583
448470	555
448515	580
449201	569
450021	593
450022	554
450117	538
450310	560
450494	600
450825	576
451123	568
451177	580
451267	542
451289	552
451743	530
451817	532
451937	569
451977	552
452257	585
452261	568
452500	580
452902	549
453625	542
453816	538
453962	561
454001	554
454103	581
454528	573
454643	598
454943	543
455149	550
455265	556
455737	536
456396	591
456590	598
456768	537
456855	599
458209	542
458422	584
458457	591
458471	539
458495	595
458972	543
459644	571
459834	570
459838	589
460245	528
460660	563
460751	597
460908	534
462113	570
463016	551
463042	598
463899	584
464182	578
464545	547
465870	598
466689	596
466928	575
467092	561
467190	584
467333	576
467380	584
467649	549
468197	547
468406	563
468729	542
468947	529
469195	557
469385	561
469513	530
469815	570
470201	589
470338	563
470361	561
470480	594
470504	551
471119	581
471157	565
471276	540
472276	549
472316	565
472391	556
472627	563
472736	572
472792	571
473452	566
474001	551
474482	528
474493	569
474538	559
474938	534
475005	532
475118	594
475487	550
475540	573
475877	550
476018	530
476197	554
476262	538
477383	574
477414	530
477696	588
478423	582
478425	545
478492	538
479180	569
479376	552
479403	541
479550	529
479688	552
479755	571
479779	592
479853	591
480198	589
480225	551
480303	545
480408	568
480678	575
480968	581
481230	590
481238	578
481257	556
481416	562
481617	533
481721	558
481749	555
482468	543
482649	585
482859	531
483299	594
484109	592
484960	551
485217	560
485391	588
485461	561
485501	537
486188	563
486518	569
486527	558
487070	543
487269	540
487690	595
488286	537
488867	561
489176	591
489801	567
490244	542
490432	554
490686	564
490705	549
490789	544
490882	598
491203	587
491255	541
491280	598
491464	541
492078	569
492599	568
493487	566
493553	574
493920	565
494201	559
494461	556
494633	542
494651	562
494879	559
495218	534
495723	581
495837	584
495897	570
496017	573
496118	575
496365	555
496576	563
496657	596
496711	574
496762	538
496890	591
496911	532
497453	600
498282	558
498369	582
498387	536
498428	538
498505	540
498550	584
498556	591
499282	587
499493	544
499822	564
499961	566
501093	582
501190	542
501232	593
501759	567
501773	532
502804	577
503646	563
503755	545
503955	595
504316	540
504628	576
504789	545
505210	570
505344	575
505488	587
505621	564
505624	551
505751	575
505875	587
506602	595
507205	588
507364	582
507426	599
507660	551
507764	567
508615	587
509158	594
509344	558
509928	547
510117	566
510160	552
510178	577
511728	594
511913	535
512722	573
512774	596
513285	600
513562	578
513589	573
513953	561
514148	584
514312	599
514515	545
514715	545
514841	591
514870	530
514944	569
515403	551
515737	581
515948	550
516026	534
516042	538
516114	592
516239	599
517134	587
517561	533
517647	559
517944	541
517948	539
518030	553
519440	549
519998	561
520241	558
520386	533
520423	577
520615	561
520720	556
520978	542
521492	536
521793	552
522045	528
522424	596
522520	537
522541	567
523036	565
523382	544
523463	553
523890	589
524308	593
524605	555
525060	569
525436	543
525661	542
525924	551
526129	543
526497	556
526710	571
527007	553
527586	586
527765	588
527931	534
527999	537
528251	599
528748	537
528920	583
529081	553
529355	549
529760	570
530026	534
530179	546
531218	583
531532	539
531755	530
532177	593
532217	567
532626	558
533475	564
533547	528
533895	536
534193	529
534515	535
534730	572
534900	597
535166	553
535311	594
535448	571
535489	571
535627	549
535630	528
536257	529
536737	556
537425	582
537632	585
537662	581
537888	595
537964	559
538247	567
538314	599
538366	588
538651	532
538673	600
538954	593
539019	554
539835	593
540030	528
540327	562
540536	567
540894	579
540971	539
541239	564
541406	552
541416	538
541491	565
541707	551
541915	581
542593	538
542649	536
542793	567
543049	543
543244	547
543332	576
543672	545
543714	533
543874	562
544011	553
544016	547
544216	575
544956	530
545407	556
545589	593
545661	561
545687	531
545714	531
545781	591
546137	552
546546	598
546623	536
546710	544
547017	545
547064	554
547874	593
548214	549
548355	555
548665	559
548935	581
548985	528
549105	560
549440	533
550360	564
550694	539
551512	539
551905	557
552338	588
552492	579
552558	597
552958	576
553137	537
553139	578
553143	547
553174	555
553998	571
554557	560
554630	568
554712	571
555052	595
555613	573
555857	550
556134	536
556141	580
556429	557
556633	529
556667	575
556719	596
557068	557
557372	596
557494	548
557959	551
557981	587
557997	574
558787	581
558852	564
559180	544
559317	572
560840	551
561124	593
561145	593
561405	571
561494	591
562085	587
562787	536
563632	561
563909	593
564084	558
564375	580
564625	550
564835	532
565070	544
565148	530
565219	575
565570	567
566076	547
566223	542
566787	587
566927	572
567094	542
567175	574
567272	579
567473	528
567698	536
568455	557
568596	547
568743	570
569351	572
570548	531
570688	529
570763	544
570886	567
570932	574
571530	539
572647	564
572694	583
572937	595
572988	575
573073	557
573102	586
573337	550
574034	535
574289	548
574388	592
574542	538
575707	560
575915	593
575963	598
577019	575
577747	598
578093	535
578715	554
579131	595
580226	564
580322	541
581435	539
581441	558
581597	558
581720	585
581727	554
581775	571
581845	555
582105	543
582106	551
584078	541
584214	528
584436	599
584709	535
584913	600
584980	572
585416	533
585695	588
585922	562
586216	579
586372	530
587259	531
587301	587
587674	579
587766	552
588369	580
588407	551
588505	552
588874	532
589203	533
589285	552
589483	594
589727	582
590270	592
590593	542
591683	581
591748	552
591909	537
592193	553
592240	568
592281	583
592526	597
592646	569
592691	593
592762	592
593167	571
593525	532
593674	556
594095	530
594678	579
594998	565
596679	584
596921	567
597206	542
597233	599
597499	573
597539	529
597951	586
598310	591
598610	595
598696	545
598989	560
599114	563
599131	545
599301	561
599719	592
599919	534
600254	590
600267	563
600289	573
600303	553
600669	555
600825	536
601771	598
601815	555
602277	577
602458	564
602611	528
603185	529
603241	547
603418	585
603441	576
603516	565
603722	574
604718	586
604899	549
605319	562
605433	566
605496	531
605539	560
605619	579
605803	590
605814	556
605862	572
606453	585
606742	573
606757	579
607290	562
607470	588
607674	535
607919	539
607988	536
608576	537
608593	537
608624	528
608745	529
609239	593
609556	555
609861	600
609958	585
610095	540
610437	595
610540	562
610608	551
610950	549
611082	571
611494	592
611535	543
611758	538
611883	534
612666	560
612799	569
613934	544
613964	589
613979	529
614036	570
614298	530
614965	568
615092	533
615414	570
615557	545
615714	570
615845	554
615967	590
616656	550
616697	545
616704	555
616755	583
616819	573
616881	555
616933	567
616973	574
617107	584
617140	529
617416	597
617496	546
617551	597
617660	554
617824	588
617941	596
618236	554
618696	561
618897	539
621182	529
621249	577
621272	562
621342	578
621632	557
621729	587
621815	563
621821	541
622370	583
622584	574
623083	595
623137	529
623302	584
623388	565
623519	544
623557	544
623724	564
623901	568
624316	531
624645	548
625205	531
625892	547
626120	577
626466	580
626497	535
626845	598
627335	575
627390	538
627400	548
627836	552
628166	573
628554	581
628650	536
628937	591
629014	582
629519	589
629651	551
629711	537
629719	540
630112	544
630156	555
630594	544
630685	601
630788	528
631001	594
631335	565
631471	535
631659	587
631969	588
632025	575
632333	559
632584	573
632642	563
633035	570
633090	540
633839	550
634069	541
634242	547
634541	578
634774	575
634796	534
634883	591
634922	588
634927	539
635311	570
635321	594
635344	578
635649	569
635874	581
635915	558
636106	578
636566	577
636752	571
637070	591
637481	582
637687	589
638772	542
638866	550
638961	548
639477	541
640295	577
640520	585
640596	571
640838	551
641022	546
641031	551
641442	540
641972	536
642513	593
642596	543
643091	585
643186	548
643460	578
643833	557
644102	559
644104	556
644381	567
644416	561
644704	557
644837	549
644897	596
644905	595
645345	536
645358	560
645484	590
645998	585
646543	582
646706	542
647290	600
647472	584
647538	570
647669	568
647703	566
647933	595
648704	593
649322	535
649331	572
649366	551
649473	549
649638	601
650350	569
650443	578
650528	581
650681	559
650986	598
651475	580
651895	558
652311	566
652356	581
652462	539
652700	534
652709	565
652749	532
652826	537
653334	555
653747	572
653753	572
654843	553
655277	599
655375	571
655415	586
655557	531
656308	578
656573	584
656644	534
656930	564
657045	545
658206	582
658401	541
658412	592
658815	590
658905	563
658961	596
659882	537
660580	576
660857	552
661114	598
661576	553
661712	574
661992	580
662236	558
662372	545
662407	551
662462	570
662478	595
662650	535
662879	584
662925	541
663301	543
663345	565
663412	559
663424	543
663764	592
664090	536
664333	558
664616	536
664790	577
664835	588
665055	584
665228	579
666244	569
666290	529
666302	572
666699	579
667673	530
668042	545
668238	567
668344	543
668605	565
668643	573
668946	566
669072	532
669397	547
669553	590
669614	565
669622	539
669903	554
670059	541
670125	559
670581	539
670658	598
670686	534
670742	543
670809	532
670984	591
671576	583
671586	585
671807	530
672102	530
672554	530
673382	538
673414	541
673750	555
674434	547
674837	571
674938	592
675694	570
676247	552
676573	569
677522	560
677748	581
678272	533
678934	579
679049	537
679771	559
679887	544
680052	594
680098	564
680352	532
680518	600
680568	556
680647	583
680678	571
680777	597
681104	557
681369	588
682617	548
682761	533
683713	570
684590	553
684764	552
684798	534
684902	576
685074	572
685091	569
686284	594
686300	543
686489	596
686549	558
686579	585
686960	551
687574	563
687821	552
687899	544
688135	574
688306	534
688357	538
688413	564
688944	552
689183	586
689472	587
689594	542
689918	566
689920	559
690097	547
690177	586
690777	562
691040	568
691914	532
691978	554
692171	591
692698	542
692964	601
692993	576
693337	536
693507	537
693726	542
693809	591
693937	582
693999	590
694000	578
694202	600
694621	583
694640	545
695533	546
695597	535
695924	565
695999	538
696137	541
696848	580
697421	532
697745	569
697935	534
697998	553
698017	532
698762	596
698813	551
698817	553
698929	541
698949	556
699531	544
699564	546
699997	557
700511	540
700799	567
701219	599
701351	532
701440	533
701747	583
701864	570
701867	559
701908	600
702086	534
702167	548
702347	529
702639	575
702643	586
702647	555
702718	568
702741	549
702879	568
702950	562
702981	534
703066	550
703307	584
703583	583
704018	551
704185	564
704310	578
704795	576
705352	550
705774	580
705995	568
706182	567
706318	582
706442	531
706559	598
706630	532
707653	579
707732	573
708271	575
708396	560
708563	561
708690	558
708785	540
709264	553
709720	565
709982	599
710350	592
710396	584
710474	560
710565	538
710736	546
710892	591
711783	528
712619	593
713582	540
713681	573
714018	550
714348	571
714746	543
714757	558
715083	585
715218	538
715460	538
715480	580
715968	599
716158	536
716369	578
716459	532
716622	541
717073	559
717084	558
717116	573
717955	584
717991	597
718756	591
718930	588
718990	557
719207	564
719414	528
719576	553
719968	531
719978	585
720130	528
720310	547
720608	597
720925	601
721196	557
721718	574
722075	564
722142	573
722354	576
722452	534
722487	539
722585	559
722912	565
723045	601
723397	560
723399	596
723700	533
723964	543
724151	535
724296	568
724421	584
724550	531
725145	584
725657	529
726235	540
726393	532
726538	601
726634	570
726830	542
726884	599
726914	568
727570	548
727676	597
728168	592
729532	533
729654	547
729751	582
730010	586
730283	568
730360	539
730389	537
730423	572
730553	568
730857	556
730997	600
731034	579
731125	593
731277	531
731364	548
731596	569
731809	593
731874	553
732493	585
732600	568
732616	566
732648	529
732669	576
732863	562
732895	554
733061	545
733070	542
733230	558
733257	552
733396	570
733464	548
733468	554
733650	601
733896	566
733987	545
734075	582
734373	570
735252	578
735256	530
735391	586
735393	555
736581	580
736701	600
737472	529
738147	567
738670	587
738726	556
738776	542
739511	556
